,URL,Fabricante,Modelo,Versao,Valor,Cidade,Ano,Combustível,Placa final,KM,Câmbio,Cor,Carroceria,Airbag motorista,Ar-condicionado,Direção hidráulica,Vidros elétricos dianteiros,Travas elétricas,Retrovisores elétricos,Alarme,Freios abs,Bancos de couro,Airbag duplo frontal,Limpador traseiro,Desembaçador traseiro,Câmbio automático,Rodas de liga leve,Tração 4x4,Ar quente,Airbags laterais,Vidros elétricos traseiros,Banco do motorista com regulagem de altura,Ajuste elétrico dos retrovisores,Adaptado para pcd,Sensor de estacionamento dianteiro,Direção elétrica,Kit visibilidade,Sensor de estacionamento traseiro,Aceita troca,Ipva pago,Motorização,Potência (cv),Torque (kgf.m),Velocidade máxima (km/h),Tempo 0-100 (s),Consumo cidade (km/l),Consumo estrada (km/l),Tração,Direção,Suspensão dianteira,Suspensão traseira,Freios dianteiros,Freios traseiros,Altura (mm),Largura (mm),Comprimento (mm),Peso (kg),Tanque (L),Entre-eixos (mm),Porta-Malas (L),Ocupantes,Cd player,Computador de bordo,Baixa quilometragem,Único dono,Airbags de cortina,Cintos três-pontos para todos os ocupantes,Controle de tração,Controle eletrônico de estabilidade (esc),Chave presencial,Encostos de cabeça no banco traseiro,Retrovisores com rebatimento elétrico,Volante com regulagem de altura e profundidade,Volante multifuncional,Bluetooth,Entradas usb,Rádio,Assistente de subida em rampa,Carregador de celular por indução,Câmera de ré,Espelhamento de celular,Farol de neblina,Fixação para cadeirinhas infantis (isofix),Start-stop,Central multimídia,Teto solar,Piloto automático adaptativo (acc),Alerta de ponto cego,Alerta de tráfego traseiro cruzado,Acendimento automático dos faróis,Banco do motorista com ajuste elétrico,Banco do motorista com aquecimento,Banco traseiro bipartido,Banco traseiro rebatível,Luz de cortesia no porta-luvas,Luz de cortesia no porta-malas,Regulagem de altura do facho dos faróis,Retrovisor interno eletrocrômico,Saídas de ar-condicionado na segunda fileira,Volante com regulagem de altura,Ar-condicionado digital,Farol alto automático,Faróis de led,Luz de condução diurna (drl),Brake light,Trio elétrico,Distribuição eletrônica de frenagem (ebd),Airbag central,Nenhuma batida,Parece novo,Pneus novos,Veículo de não fumante,Revisões realizadas,Pronta entrega,Laudo cautelar aprovado,Licenciado esse ano,Possui vistoria,Limitador de velocidade,Frenagem autônoma de emergência (aeb),Gps,Sensor de chuva,Sensor de farol,Cd player com mp3,Saldão,Possui multas,Porta-copos,Aerofólio,Garantia de fábrica,Protetor de caçamba,Capota marítima,Wi-fi,Volante com acabamento em couro,Alerta de cinto para condutor,Alerta de cinto para passageiro da primeira fila,Ar-condicionado digital de 2 zonas,7 lugares,Garantia de 1 ano,Assistente de descida,Para-choque na cor do veículo,Cluster digital,Computador de bordo digital,Chave canivete,Descanso de braço na primeira fileira,Tração dianteira,Vidros elétricos traseiros one touch,Vidros elétricos dianteiros one touch,Pneus de uso misto,Encomenda,Vidros elétricos dianteiros antiesmagamento,Vidros elétricos traseiros antiesmagamento,Airbag de joelho,Airbag de capô,Android auto sem fio,Apple carplay,Apple carplay sem fio,Câmera 360º,Seta no retrovisor,Sistema de conectividade,Rodas de aço com calotas,Android auto,Teto panorâmico,Kit multimídia com tv,Toca fitas,Mylink,Trava multilock,Airbags traseiros,Friso lateral,Caçamba de fibra,Auto hold,Ancoragem de cadeiras infantis,Farol de milha,Barras longitudinais no teto,Estepe integral,Tração traseira,Kit gnv,Apoio de cabeça para passageiros da segunda fileira,Partida por botão,Certificado,Faróis de xenônio,Estepe temporário,Pneus run flat,Leitor de placa,Assistente de manutenção de faixa,Faróis com projetor,Alerta de mudança de faixa,Capa de banco,Tração 4x4 reduzida,Entrada usb no banco de trás,Alerta de cinto para todos os ocupantes	,Lanternas traseiras de led,Sensor crepuscular,Banco do passageiro com ajuste elétrico,Veículo alienado,Bancos dianteiros com aquecimento,Pneus de uso off-road,Park assist paralelo,Calha de chuva,Freio a disco dianteiro,Ar quente (ar-condicionado)
2966,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix/2017/1-4-lt-spe-4/detalhes/9276893?page=detail&undefined,Chevrolet,Onix,1.4 LT SPE/4,R$ 52.700,Salvador - BA,2016/2017,Flex,9,72.000,Manual,Branco,Hatch,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,Sim,,,,Sim,Sim,,,,,1.4,106 (E) / 98 (G),13.9 (E) / 13 (G),N/C,- (E),8.6 (E) / 12.5 (G),14.9 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1476,1705,3933,1034,54,2528,280,5,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/corolla/2019/2-0-xei-multi-drive-s-flex/detalhes/9549070?page=detail&undefined,Toyota,Corolla,2.0 XEi Multi-Drive S (Flex),R$ 100.400,Salvador - BA,2018/2019,Flex,5,90.170,Automática,Prata,Sedan,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,,Sim,Sim,,,,Sim,Sim,,,,,2.0,154 (E) / 143 (G),20.7 (E) / 19.4 (G),N/C,- (E),7.2 (E) / 10.6 (G),12.6 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1485,1775,4620,1335,60,2700,470,5,Sim,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,Sim,,Sim,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/hilux-sw4/2008/srv-4x4-3-0-turbo-aut/detalhes/9164369?page=detail&undefined,Toyota,Hilux SW4,SRV 4x4 3.0 Turbo  (aut),R$ 115.900,Salvador - BA,2008/2008,Diesel,1,215.000,Automática,Prata,SUV,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,,,,,,,,,3.0,163 (D),34.976265 (D),N/C,- (D),N/C,N/C,4x4,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo transversal (beam) e traseira com barra estabilizadora, roda tipo rígida e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1850,1840,4695,1915,65,2750,900,5,Sim,Sim,,,,,,,,,,,,,,Sim,,,,,Sim,,,,,Sim,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/etios-sedan/2019/x-plus-1-5-flex/detalhes/9055477?page=detail&undefined,Toyota,Etios Sedan,X Plus 1.5 (Flex),R$ 59.900,Salvador - BA,2018/2019,Flex,3,80.840,Automática,Branco,Sedan,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,,,,Sim,,,,,Sim,,,,,1.5,107 (E) / 102 (G),14.683913 (E) / 14.276027 (G),186 (E),11.3 (E),8.5 (E) / 12.5 (G),15 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1510,1695,4369,1019,45,2550,562,5,Sim,Sim,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix/2017/1-4-lt-spe-4/detalhes/9513315?page=detail&undefined,Chevrolet,Onix,1.4 LT SPE/4,R$ 51.000,Salvador - BA,2017/2017,Flex,3,62,Manual,Vermelho,Hatch,Sim,Sim,,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,,,,,,,,,,Sim,Sim,,,Sim,Sim,1.4,106 (E) / 98 (G),13.9 (E) / 13 (G),N/C,- (E),8.6 (E) / 12.5 (G),14.9 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1476,1705,3933,1034,54,2528,280,5,,,,Sim,,,,,,,,,,,Sim,Sim,,,,,,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,Sim,Sim,Sim,,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/sandero/2011/expression-1-0-16v-flex/detalhes/9540797?page=detail&undefined,Renault,Sandero,Expression 1.0 16V (flex),R$ 26.900,Salvador - BA,2011/2011,Flex,8,120.862,Manual,Prata,Hatch,,,Sim,,,,,,,,Sim,Sim,,,,,,,Sim,,,,,,,,,1.0,77 (E) / 76 (G),10.09519 (E) / 9.891247 (G),161 (E) / 160 (G),14.1 (E) / 14.1 (G),N/C,N/C,dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção e traseira com barra estabilizadora, roda tipo semi-independente e molas helicoidal.",Dois freios à disco.,,1528,1746,4021,1025,50,2591,320,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/prisma/2019/1-4-lt-spe-4/detalhes/9531384?page=detail&undefined,Chevrolet,Prisma,1.4 LT SPE/4,R$ 61.990,Salvador - BA,2018/2019,Flex,0,80.000,Manual,Branco,Sedan,,Sim,,,Sim,Sim,,Sim,,,,Sim,,Sim,,Sim,,,Sim,,,,Sim,,Sim,,,1.4,106 (E) / 98 (G),13.9 (E) / 13 (G),180 (E),- (E),8.8 (E) / 12.9 (G),15.4 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1478,1705,4282,1048,54,2528,500,5,,Sim,,,,,,,,,,,Sim,,,,,,,,,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/kwid/2021/outsider-1-0-12v-sce-flex/detalhes/9531360?page=detail&undefined,Renault,Kwid,Outsider 1.0 12v SCe (Flex),R$ 48.990,Salvador - BA,2021/2021,Flex,4,81.267,Manual,Branco,Hatch,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,,,,,,Sim,Sim,,Sim,,,,Sim,,,,,1.0,70 (E) / 66 (G),10.0 (E) / 9.6 (G),156 (E) / 152 (G),14.7 (E),9.3 (E) / 13.8 (G),10 (E) / 14.4 (G),Dianteira ,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal",Dois freios à disco ventilados,Tambor ,1474,1579,3680,786,38,2423,290,5,,Sim,,,,,,,,,,,,Sim,Sim,Sim,,,Sim,,Sim,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/yaris-sedan/2019/1-5-xl-flex/detalhes/9531323?page=detail&undefined,Toyota,Yaris Sedan,1.5 XL (Flex),R$ 73.990,Salvador - BA,2018/2019,Flex,2,79.000,Automática,Prata,Sedan,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,,Sim,,,,Sim,,,,,Sim,,,,,1.5,110 (E) / 105 (G),14.7 (E) / 14.3 (G),N/C,- (E),N/C,N/C,dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção e traseira com barra estabilizadora, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1490,1730,4425,1110,45,2550,473,5,Sim,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,https://www.mobiauto.com.br/comprar/carros/ba-salvador/ford/ka/2021/1-0-se-plus-flex/detalhes/9531274?page=detail&undefined,Ford,Ka,1.0 SE Plus (Flex),R$ 53.990,Salvador - BA,2020/2021,Flex,4,39.000,Manual,Branco,Hatch,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,,,,,,Sim,,,,Sim,Sim,,,,,1.0,85 (E) / 80 (G),10.7 (E) / 10.2 (G),166 (E),14.8 (E),9.3 (E) / 10.8 (G),13.3 (E) / 15.6 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco,Tambor,1525,1695,3941,1060,51,2490,257,5,,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,https://www.mobiauto.com.br/comprar/carros/ba-salvador/honda/hr-v/2020/lx-cvt-1-8-i-vtec-flexone/detalhes/8108073?page=detail&undefined,Honda,HR-V,LX CVT 1.8 I-VTEC FlexOne,R$ 99.990,Salvador - BA,2019/2020,Flex,3,52.022,Automática,Branco,SUV,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,,,Sim,,,,Sim,Sim,,,,,1.8,139 (E) / 140 (G),17.743063 (E) / 17.53912 (G),N/C,- (E),7.7 (E) / 11 (G),8.6 (E) / 12.3 (G),dianteira,,,,Quatro freios à disco com dois discos ventilados,,1586,1772,4294,1271,51,2610,437,5,Sim,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,Sim,,Sim,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/kwid/2023/outsider-1-0-12v-sce-flex/detalhes/9069436?page=detail&undefined,Renault,Kwid,Outsider 1.0 12v SCe (Flex),R$ 62.990,Salvador - BA,2022/2023,Flex,3,39.600,Manual,Preto,Hatch,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,,Sim,Sim,Sim,Sim,,,,,,,,,1.0,71 (E) / 68 (G),10.0 (E) / 9.4 (G),156 (E) / 152 (G),13.2 (E) / 13.5 (G),10.8 (E) / 15.3 (G),11 (E) / 15.7 (G),Dianteira,Elétrica,"Tipo MacPherson, triângulos inferiores, amortecedores hidráulicos telescópicos e molas helicoidais","Suspensão traseira composta por eixo rígido, molas helicoidais e amortecedores hidráulicos telescópicos verticais",Dois freios à disco,Tambor,1479,1579,3680,825,38,2423,290,5,,Sim,,,,,,,,,,,,Sim,Sim,Sim,,,Sim,,Sim,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2978,https://www.mobiauto.com.br/comprar/carros/ba-salvador/ford/f-250/2011/xlt-4x4-3-9-cab-dupla/detalhes/9239568?page=detail&undefined,Ford,F-250,XLT 4x4 3.9 (Cab Dupla),R$ 140.000,Salvador - BA,2011/2011,Diesel,4,302.000,Manual,Branco,Picapes,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,,Sim,,,,Sim,,,,,,,,Sim,Sim,3.9,203 (D),50.98581 (D),N/C,- (D),N/C,N/C,4x4,,"Suspensão tipo braços triangulares e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo transversal (beam) e traseira com barra estabilizadora, roda tipo rígida e molas feixe de lâminas.",Dois freios à disco com dois discos ventilados.,,2000,2370,6243,3030,110,3968,,5,Sim,,Sim,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,Sim,Sim,Sim,,,Sim,,,,,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/toyota/corolla-cross/2023/xre-2-0-flex-aut/detalhes/8822465?page=detail&undefined,Toyota,Corolla Cross,XRE 2.0 (flex) (Aut),R$ 237.900,Lauro de Freitas - BA,2022/2023,Flex,9,18.400,Automática,Preto,,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,,,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,,2.0,177 (E) / 169 (G),21.4 (E) / 21.4 (G),195 (E),9.8 (E),8.2 (E) / 11.7 (G),9 (E) / 13 (G),dianteira,Elétrica,"Independente, tipo McPherson, com mola helicoidal",Eixo de torção com mola helicoidal,Disco ventilado,Disco sólido,1620,1825,4460,1405,50,2640,440,5,,Sim,,,,,Sim,,,,,,Sim,Sim,,Sim,,,Sim,,Sim,,,Sim,,Sim,,,Sim,,,,,,,,,,Sim,,,,,,Sim,Sim,,,,,,,,,,,,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/land-rover/range-rover-sport/2015/3-0-sdv6-hse-4wd/detalhes/8822646?page=detail&undefined,Land Rover,Range Rover Sport,3.0 SDV6 HSE 4wd,R$ 214.900,Lauro de Freitas - BA,2015/2015,Diesel,7,97.640,Automática,Branco,SUV,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,Sim,,,,,,3.0,306 (D),71.4 (D),210 (D),7.2 (D),5.8 (D),7.9 (D),4x4,,"Suspensão tipo braços triangulares e dianteira com barra estabilizadora, roda tipo independente e molas a ar.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas a ar.",Quatro freios à disco com quatro discos ventilados.,,1801,1983,4850,2115,80,2923,784,5,Sim,Sim,,,,,Sim,,,,,,,,Sim,Sim,,,,,Sim,,,,,Sim,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,Sim,Sim,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/audi/e-tron/2021/performance-quattro-aut/detalhes/8970557?page=detail&undefined,Audi,e-tron,Performance Quattro (Aut),R$ 419.900,Lauro de Freitas - BA,2021/2021,Híbrido,0,33.655,Automática,Cinza,SUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408 (H),67.7 (H),200 (H),5.7 (H),N/C,N/C,Integral,Elétrica,"Braços sobrepostos, roda tipo independente e mola pneumática","Braços sobrepostos, roda tipo independente e mola pneumática",Dois freios à disco ventilados,Dois freios à disco ventilados,1629,1935,4901,2655,,2928,660,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/kwid/2019/intense-1-0-12v-sce-flex/detalhes/9151312?page=detail&undefined,Renault,Kwid,Intense 1.0 12v SCe (Flex),R$ 43.900,Salvador - BA,2019/2019,Flex,4,57.712,Manual,Branco,Hatch,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,,,,,Sim,,,,,Sim,Sim,,,,,1.0,70 (E) / 66 (G),10.0 (E) / 9.6 (G),156 (E) / 152 (G),14.7 (E),10.3 (E) / 14.9 (G),10.8 (E) / 15.6 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco ventilados,Tambor ,1474,1579,3680,786,38,2423,290,5,,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,https://www.mobiauto.com.br/comprar/carros/ba-salvador/ford/ecosport/2014/ecosport-freestyle-plus-1-6-16v-flex/detalhes/9451774?page=detail&undefined,Ford,EcoSport,Ecosport Freestyle Plus 1.6 16V (Flex),R$ 53.900,Salvador - BA,2013/2014,Flex,5,53.900,Manual,Branco,SUV,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,Sim,Sim,,,,Sim,Sim,,,,,1.6,115 (E) / 110 (G),15.907573 (E) / 15.7036295 (G),N/C,- (E),7 (E) / 10.2 (G),12.2 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1696,1765,4239,1243,52,2521,362,5,Sim,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,https://www.mobiauto.com.br/comprar/carros/ba-salvador/ford/ecosport/2019/ecosport-sp-2-0-16v-aut/detalhes/9450046?page=detail&undefined,Ford,EcoSport,Ecosport SP 2.0 16V (Aut),R$ 77.990,Salvador - BA,2018/2019,Flex,4,79.000,Automática,Azul,SUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/C,N/C,N/C,- (E),N/C,N/C,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2985,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/bmw/x1/2022/sdrive20i-x-line-2-0-turbo-flex-aut/detalhes/8822695?page=detail&undefined,BMW,X1,sDrive20i X-Line 2.0 Turbo (Flex) (Aut),R$ 229.900,Lauro de Freitas - BA,2022/2022,Flex,0,25.215,Automática,Branco,SUV,,Sim,,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,,Sim,,,Sim,,,2.0,192 (E) / 192 (G),28.5 (E) / 28.5 (G),225 (E),7.7 (E),6.9 (E) / 10 (G),8.4 (E) / 12.1 (G),Dianteira,Eletro-hidráulica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal","Suspensão tipo multibraço, roda tipo independente e molas helicoidal",Dois freios à disco ventilados,Dois freios à disco ventilados,1598,1821,4439,1485,61,2670,505,5,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,,Sim,,,,Sim,Sim,,Sim,Sim,Sim,Sim,,Sim,,Sim,,,Sim,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2986,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/duster/2018/2-0-dynamique/detalhes/9428256?page=detail&undefined,Renault,Duster,2.0 Dynamique ,R$ 65.990,Salvador - BA,2017/2018,Flex,7,80.600,Manual,Preto,SUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/C,N/C,N/C,- (E),N/C,N/C,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2987,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/ford/edge/2020/st-2-7-v6-ecoboost-awd-aut/detalhes/8818138?page=detail&undefined,Ford,Edge,ST 2.7 V6 EcoBoost AWD (Aut),R$ 224.900,Lauro de Freitas - BA,2019/2020,Gasolina,1,45.400,Automática,Branco,SUV,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,335 (G),53.4 (G),180 (G),8.5 (G),6.7 (G),9.5 (G),4x4,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com quatro discos ventilados.,,1736,1828,4808,2585,70,2849,1110,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
