,URL,Fabricante,Modelo,Versao,Valor,Cidade,Ano,Combustível,Placa final,KM,Câmbio,Cor,Carroceria,Desembaçador do vidro traseiro,Computador de bordo,Aceita troca,Pronta entrega,Motorização,Potência (cv),Torque (kgf.m),Velocidade máxima (km/h),Tempo 0-100 (s),Consumo cidade (km/l),Consumo estrada (km/l),Tração,Direção,Suspensão dianteira,Suspensão traseira,Freios dianteiros,Freios traseiros,Altura (mm),Largura (mm),Comprimento (mm),Peso (kg),Tanque (L),Entre-eixos (mm),Porta-Malas (L),Ocupantes,Desembaçador traseiro,Airbag para motorista,Direção elétrica,Volante multifuncional,Airbag central,Ar condicionado digital,Veículo de não fumante,Revisões realizadas,Laudo cautelar aprovado,Possui vistoria,Ar condicionado,Controle elétrico do vidros dianteiros,Travas elétricas,Retrovisores elétricos,Alarme,Freios abs,Bancos revestidos de couro,Airbags frontais,Câmbio automático,Rodas de liga leve,Piloto automático adaptativo,Airbags laterais,Controle elétrico do vidros traseiros,Distribuição eletrônica de frenagem (ebd),Volante com ajuste de altura,Conexão usb,Rádio,Sensores de estacionamento dianteiro,Faróis de neblina,Central multimídia,Nenhuma batida,Único dono,Pneus novos,Airbag duplo frontal,Airbag motorista,Ar-condicionado,Volante com regulagem de altura,Entradas usb,Bancos de couro,Vidros elétricos dianteiros,Vidros elétricos traseiros,Farol de neblina,Piloto automático adaptativo (acc),Sensor de estacionamento dianteiro,Direção hidráulica,Limpador do vidro traseiro,Cd player,Ar quente,Banco do motorista com ajuste de altura,Brake light,Conexão bluetooth,Parece novo,Limpador traseiro,Trio elétrico,Sistema star-stop,Ajuste elétrico dos retrovisores,Ipva pago,Saldão,Aerofólio,Alerta de cinto para passageiro da primeira fila,Baixa quilometragem,Licenciado esse ano,Isofix para fixação de cadeira infantil,Banco traseiro bipartido,Banco traseiro rebatível,Cintos de três pontos para todos os ocupantes,Encosto de cabeça para todos os ocupantes,Cintos três-pontos para todos os ocupantes,Encostos de cabeça no banco traseiro,Fixação para cadeirinhas infantis (isofix),Kit visibilidade,Controle de tração,Câmera de ré,Assistente de partida em rampa,Apple carplay,Limitador de velocidade,Alerta de cinto para condutor,Controle eletrônico de estabilidade,Luz no porta-luvas,Volante com ajuste de profundidade,Controle eletrônico de estabilidade (esc),Luz de cortesia no porta-luvas,Volante com regulagem de altura e profundidade,Banco do motorista com regulagem de altura,Assistente de subida em rampa,Start-stop,Garantia de fábrica,Sensor de chuva,Sensor de farol,Cd player com mp3,Tração 4x4,Adaptado para pcd,Sensores de estacionamento traseiro,Acendimento automático dos faróis,Teto solar,Rodas de aço com calotas,Protetor de caçamba,Chave canivete,Garantia de 1 ano,Sensor de estacionamento traseiro,Bluetooth,Navegador gps,Airbags de cortina,Alerta de mudança de faixa,Frenagem autônoma de emergência,Controle automático de descida,Roteador wi-fi,Luz de condução diurna,Espelhamento da tela do celular,Retrovisores rebatíveis eletricamente,Retrovisor interno fotocrômico,Assistente de descida,Frenagem autônoma de emergência (aeb),Retrovisor interno eletrocrômico,Retrovisores com rebatimento elétrico,Espelhamento de celular,Gps,Luz de condução diurna (drl),Wi-fi,Chave presencial,Luz no porta-malas,Luz de cortesia no porta-malas,Para-choque na cor do veículo,Entrada usb no banco de trás,Tração dianteira,Friso lateral,Porta-copos,Assistente de permanência em faixa,Alerta de ponto cego,Android auto sem fio,Faróis de led,Carregador de celular por indução,Apoio de braço para o motorista,Assistente de manutenção de faixa,Descanso de braço na primeira fileira,Android auto,Vidros elétricos dianteiros one touch,Estepe integral,Mylink,Sistema de conectividade veicular,Possui multas,Volante com acabamento em couro,Encomenda,Capota marítima,Sensor crepuscular,Tração 4x4 reduzida,Tração traseira,Vidros elétricos dianteiros antiesmagamento,Vidros elétricos traseiros one touch,Vidros elétricos traseiros antiesmagamento,Seta no retrovisor,Troca de marchas no volante,Auto hold,Sensor de estacionamento lateral,Saídas de ar condicionado na segunda fileira,Sistema de conectividade,Câmera 360°,Partida por botão,Terceira fileira de bancos,7 lugares,Airbags traseiros,Farol alto automático,Computador de bordo digital,Alerta de cinto para todos os ocupantes	,Ar condicionado digital de 2 zonas,Reconhecimento de placas de trânsito,Pneus de uso misto,Blindagem,Kit multimídia com tv,Banco do motorista com aquecimento,Banco do passageiro com aquecimento,Banco do motorista com ajuste elétrico,Trava multilock,Alerta de tráfego traseiro cruzado,Saídas de ar-condicionado na segunda fileira,Toca fitas,Ar-condicionado digital,Teto panorâmico,Veículo alienado,Farol de milha,Kit gnv,Apoio de cabeça para passageiros da segunda fileira,Ar condicionado digital de 3 zonas,Airbags de joelho,Banco do passageiro com ajuste elétrico,Caçamba de fibra,Estepe temporário,Barras longitudinais no teto,Cluster digital,Regulagem de altura do facho dos faróis,Certificado,Faróis com ajuste de altura,Ar-condicionado digital de 2 zonas,Faróis de xenônio,Câmera 360º,Capa de banco,Lanternas traseiras de led,Faróis com projetor,Ancoragem de cadeiras infantis,Apoio de braço no banco traseiro,Monitoramento de pressão dos pneus,Park assist,Faróis de led matrix,Apple carplay sem fio,Calha de chuva,Alças de segurança no teto,Freio a disco dianteiro
181,https://www.mobiauto.com.br/comprar/carros/ba-salvador/hyundai/hb20s/2020/1-0-evolution-turbo-aut-flex/detalhes/12037293?page=detail,Hyundai,HB20S,1.0 Evolution Turbo (Aut) (Flex),R$ 72.900,Salvador - BA,2020/2020,Flex,4,82.400,Automática,Preto,Sedan,Sim,Sim,Sim,,1.0,80 (E) / 75 (G),10.2 (E) / 9.4 (G),162 (E) / 159 (G),14.6 (E),8.5 (E) / 12 (G),14 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1470,1720,4260,1055,50,2530,475,5,Sim,Sim,Sim,Sim,,Sim,,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,,Sim,,Sim,,,,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,,,,Sim,,Sim,Sim,,Sim,,Sim,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,Sim,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,https://www.mobiauto.com.br/comprar/carros/ba-salvador/hyundai/hb20/2019/1-6-comfort-plus-flex/detalhes/12037038?page=detail,Hyundai,HB20,1.6 Comfort Plus (Flex),R$ 60.900,Salvador - BA,2019/2019,Flex,3,40.400,Manual,Cinza,Hatch,Sim,Sim,Sim,,1.6,128 (E) / 122 (G),16.5 (E) / 16 (G),189 (E) / 185 (G),9.3 (E),8.1 (E) / 11.6 (G),9.9 (E) / 13.8 (G),Dianteira,Elétrica,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco  ventilados,Tambor ,1470,1680,3920,1040,50,2500,300,5,Sim,Sim,,,,,,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,Sim,Sim,,Sim,Sim,,,,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,,,,Sim,Sim,,,,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/uno/2013/sporting-1-4-8v-flex-4p/detalhes/10701096?page=detail,Fiat,Uno,Sporting 1.4 8V (Flex) 4p,R$ 38.900,Salvador - BA,2013/2013,Flex,6,89.000,Manual,Branco,Hatch,Sim,Sim,,,1.4,88 (E) / 85 (G),12.542509 (E) / 12.440537 (G),172 (E) / 170 (G),11.2 (E),9.1 (E),12.2 (E),dianteira,,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1487,1673,3770,955,48,2373,,5,Sim,Sim,,,,,,,,,,Sim,,,,Sim,,Sim,,Sim,,,,Sim,Sim,,,,,,,,,Sim,Sim,,Sim,,,Sim,,,,,Sim,Sim,,,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/voyage/2019/1-6-msi-8v-flex/detalhes/10917110?page=detail,Volkswagen,Voyage,1.6 MSI 8V (Flex),R$ 52.900,Salvador - BA,2019/2019,Flex,0,89.000,Manual,Branco,Sedan,Sim,,,,1.6,104 (E) / 101 (G),15.601658 (E) / 15.397715 (G),192 (E) / 190 (G),9.9 (E),7.5 (E) / 11.1 (G),13.3 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1466,1656,4218,997,55,2467,480,5,Sim,Sim,,,,,,,,,Sim,Sim,Sim,,,Sim,,Sim,,,,,,,,Sim,,,,,,,,Sim,Sim,Sim,,Sim,,Sim,,,,,Sim,,,Sim,Sim,,,,,,,,,,,,,,,,Sim,,Sim,,Sim,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/t-cross/2020/1-0-200-tsi/detalhes/9388459?page=detail,Volkswagen,T-Cross,1.0 200 TSI,R$ 94.900,Salvador - BA,2020/2020,Flex,5,49.000,Automática,Cinza,SUV,Sim,Sim,Sim,Sim,1.0,128 (E) / 116 (G),20.394323 (E) / 20.394323 (G),193 (E),10.2 (E),N/C,N/C,dianteira,,,,Dois freios à disco com dois discos ventilados,,1568,1760,4199,1250,,2651,420,5,Sim,,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,Sim,,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,Sim,Sim,,,,Sim,,Sim,Sim,,Sim,Sim,Sim,,,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,,Sim,Sim,,,,,Sim,Sim,Sim,,Sim,,,,,Sim,,,,,,,,,,Sim,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/yaris/2023/xs-1-5-flex-aut/detalhes/12024692?page=detail,Toyota,Yaris,XS 1.5 (Flex) (Aut),R$ 84.990,Salvador - BA,2022/2023,Flex,4,60.000,Automática,Branco,Hatch,Sim,Sim,,,1.5,110 (E) / 105 (G),14.9 (E) / 14.3 (G),173 (E),11.8 (E),8.8 (E) / 12.6 (G),10 (E) / 13.8 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal",Suspensão tipo eixo de torção e molas helicoidal,Dois freios à disco  ventilados,Tambor ,1490,1730,4145,1135,45,2550,310,5,Sim,,Sim,Sim,,,,,,,Sim,,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,,,Sim,,Sim,,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,,,,,Sim,Sim,,,,,Sim,Sim,,,,,,,,,,Sim,,,Sim,,,,Sim,Sim,,,,Sim,,Sim,,Sim,,,,Sim,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,https://www.mobiauto.com.br/comprar/carros/ba-salvador/bmw/320i/2015/2-0-turbo-activeflex-16v-gp-4p-g/detalhes/11879783?page=detail,BMW,320i,2.0 Turbo/ActiveFlex 16V/GP 4p - G,R$ 89.990,Salvador - BA,2014/2015,Flex,4,110.000,Automática,Marrom,Sedan,,Sim,,,2.0,184 (E) / 184 (G),27.5 (E) / 27.5 (G),235 (E),7.3 (E),6.5 (E) / 9.4 (G),13.3 (E),traseira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com quatro discos ventilados.,,1429,1811,4624,1420,60,2810,480,5,Sim,,Sim,,,,,,,,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,Sim,,,Sim,,,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,Sim,,,,,,,,Sim,Sim,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,https://www.mobiauto.com.br/comprar/carros/ba-salvador/land-rover/discovery-sport/2021/se-2-0-4x4-diesel-aut/detalhes/11948705?page=detail,Land Rover,Discovery Sport,SE 2.0 4x4 Diesel Aut.,R$ 287.000,Salvador - BA,2021/2021,Diesel,0,64.000,Automática,Preto,SUV,Sim,Sim,,,2.0,240 (D),N/C,200 (D),8.2 (D),N/C,N/C,4x4,,,,Quatro freios à disco com dois discos ventilados,,1724,2173,4599,1883,70,2741,689,5,Sim,,Sim,,,Sim,,,,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,,Sim,,Sim,Sim,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,,,,,Sim,,,Sim,,,Sim,,,,,Sim,,,Sim,,,,,Sim,,,,Sim,,Sim,,Sim,,,,,,,,Sim,Sim,,Sim,,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,https://www.mobiauto.com.br/comprar/carros/ba-salvador/jeep/compass/2017/2-0-limited-aut-flex/detalhes/11958701?page=detail,Jeep,Compass,2.0 Limited (Aut) (Flex),R$ 129.900,Salvador - BA,2016/2017,Flex,0,73.000,Automática,Branco,SUV,Sim,Sim,,,2.0,166 (F) / 159 (G),20.5 (F) / 19.9 (G),192 (F) / 188 (G),10.6 (F),5.5 (F) / 8.1 (G),10.5 (F),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo McPherson e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1639,1819,4416,1547,60,2636,410,5,Sim,,Sim,,,Sim,,,,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,,Sim,,Sim,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,,,Sim,,,,,,Sim,,,,,Sim,,,Sim,,,,,Sim,,,,Sim,,Sim,,Sim,,,,,,,,Sim,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,Sim ,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,https://www.mobiauto.com.br/comprar/carros/ba-salvador/porsche/911/2023/turbo-s-coupe-3-6-3-8-24v-991-992/detalhes/11975612?page=detail,Porsche,911,Turbo S Coupe 3.6/3.8 24V (991/992),R$ 2.100.000,Salvador - BA,2023/2023,Gasolina,0,700,Automática,Amarelo,Sedan,Sim,Sim,,,3.8 Boxer 6 cil.,355 (G),40.0 (G),288 (G),4.9 (G),N/C,N/C,Traseira,,"Independente mcpherson (otimizada pela porsche), braços transversal e longitudinal, molas helicoidais com amortecedores internos","Multibraço (5 pontos), molas helicoidais em cada roda com amortecedores pressurizados internos",Disco ventilado com ABS,Disco ventilado com ABS,1300,1852,4427,,64,2350,130,4,,,Sim,,,Sim,,,,,Sim,,Sim,Sim,Sim,,Sim,Sim,,Sim,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,Sim,,Sim,,Sim,,,,,,,,,,,Sim,,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,Sim,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/tracker/2021/premier-1-0-turbo-aut-flex/detalhes/12390911?page=detail,Chevrolet,Tracker,Premier 1.0 Turbo (Aut) (Flex),R$ 104.900,Salvador - BA,2021/2021,Flex,4,66.297,Automática,Preto,,,,Sim,Sim,,N/C,N/C,N/C,- (F),N/C,N/C,,,,,,,,,,,,,,,,,,,,,Sim,Sim,,,Sim,,,,Sim,,,,,,,,,,,,,,,,Sim,,Sim,,,,,,,,,,,,,,,Sim,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/corolla-cross/2022/xrx-hybrid-1-8-flex-aut/detalhes/12378229?page=detail,Toyota,Corolla Cross,XRX Hybrid 1.8 (flex) (Aut),R$ 155.900,Salvador - BA,2022/2022,Híbrido,2,56.000,CVT,Preto,,,Sim,,,2.0,112 (H),16.6 (H),170 (H),13 (H),11.8 (H) / 17.8 (G),9.7 (H) / 14.7 (G),Dianteira,Elétrica,"Independente, tipo McPherson, com mola helicoidal",Eixo de torção com mola helicoidal,Disco ventilado,Disco sólido,1620,1825,4460,1440,43,2640,440,5,,Sim,Sim,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,,,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,Sim,,,,Sim,Sim,,Sim,Sim,,Sim,,Sim,,,,,Sim,,,,,,,,,,,Sim,Sim,,,,,,,,,,,Sim,,,,,Sim,,,,Sim,Sim,Sim,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,https://www.mobiauto.com.br/comprar/carros/ba-salvador/jeep/renegade/2020/longitude-1-8-4x2-aut-flex/detalhes/12377223?page=detail,Jeep,Renegade,Longitude 1.8 4x2 (Aut) (Flex),R$ 79.900,Salvador - BA,2020/2020,Flex,8,54.472,Automática,Preto,SUV,Sim,Sim,,,1.8,139 (E) / 135 (G),19.3 (E) / 18.7 (G),182 (E) / 180 (G),11.1 (E),6.5 (E) / 9.5 (G),10.9 (E),dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal","Suspensão tipo McPherson, roda tipo independente e molas helicoidal",Dois freios à disco ventilados,Dois freios à disco sólidos,1696,1798,4232,1465,60,2570,273,5,Sim,,Sim,Sim,,Sim,,,,,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,Sim,Sim,,Sim,,,,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,Sim,,Sim,Sim,,Sim,,Sim,,Sim,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,Sim,,,,,,,Sim,Sim,,,,,,,Sim,Sim,,,,,,,Sim,,Sim,,,Sim,Sim,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix/2022/lt-ii-1-0-flex/detalhes/12377133?page=detail,Chevrolet,Onix,LT II 1.0 (Flex),R$ 69.900,Salvador - BA,2021/2022,Flex,1,72.314,Manual,Vermelho,Hatch,Sim,Sim,,,1.0,82 (E),10.6 (E),N/C,- (E),9.9 (E),11.7 (E),dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Disco ventilado,Tambor,1476,1731,4163,1075,44,2551,291,5,,,Sim,Sim,,,,,,,Sim,Sim,Sim,,Sim,Sim,,Sim,,,,Sim,Sim,,,Sim,Sim,,,Sim,,,,,,,,,,,,,,,,Sim,,Sim,Sim,,Sim,,,,,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,,,,,Sim,,Sim,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/chevrolet/onix/2019/1-0-lt-spe-4/detalhes/12376124?page=detail,Chevrolet,Onix,1.0 LT SPE/4,R$ 55.900,Lauro de Freitas - BA,2019/2019,Flex,5,68.517,Manual,Branco,Hatch,Sim,Sim,Sim,,1.0,80 (E) / 78 (G),9.8 (E) / 9.5 (G),N/C,- (E),8.8 (E) / 12.9 (G),15.3 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,Tambor,1475,1705,3933,1021,54,2528,280,5,Sim,Sim,Sim,Sim,,,,,,,Sim,Sim,,,Sim,Sim,,Sim,,,,,,,,,,,,,,Sim,Sim,Sim,Sim,Sim,,,,Sim,,,,,,Sim,,Sim,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,https://www.mobiauto.com.br/comprar/carros/ba-salvador/mercedes-benz/gla-200/2015/gla-200-1-6-style/detalhes/12372604?page=detail,Mercedes-Benz,GLA 200,GLA 200 1.6 Style,R$ 102.900,Salvador - BA,2014/2015,Gasolina,0,57.021,Automática,Preto,SUV,,Sim,,,1.6,156 (E) / 156 (G),25.5 (E) / 25.5 (G),215 (E),8.8 (E),N/C,N/C,dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com dois discos ventilados.,,1494,2022,4417,1435,56,2699,421,5,Sim,Sim,,,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,,Sim,Sim,,Sim,Sim,,Sim,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,Sim,,Sim,,Sim,,,,Sim,,,,,,Sim,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,https://www.mobiauto.com.br/comprar/carros/ba-salvador/jeep/commander/2022/overland-t270-flex-aut/detalhes/12362885?page=detail,Jeep,Commander,Overland T270 Flex (Aut),R$ 186.900,Salvador - BA,2022/2022,Flex,5,50.112,Automática,Dourado,,,,Sim,,1.3,185 (E) / 180 (G),27.5 (E) / 27.5 (G),202 (E) / 200 (G),9.9 (E) / 10.6 (G),6.9 (E) / 9.8 (G),8.3 (E) / 11.8 (G),Dianteira,Elétrica,"McPherson com rodas independentes, braços oscilantes inferiores com geometria triangular, barra estabilizadora e mola helicoidal","McPherson com rodas independentes, links transversais/lateral, barra estabilizadora e mola helicoidal",Dois freios à disco ventilados,Dois freios à disco sólidos,1680,1859,4769,1715,61,2794,661,7,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix/2020/premier-1-0-turbo-flex-aut/detalhes/12355430?page=detail,Chevrolet,Onix,Premier 1.0 Turbo (Flex) (Aut),R$ 78.900,Salvador - BA,2019/2020,Flex,9,65.921,Automática,Branco,Hatch,,Sim,,,1.0,116 (E) / 116 (G),16.8 (E) / 16.3 (G),N/C,- (E),9.4 (E) / 11.2 (G),13.5 (E) / 16 (G),dianteira,,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Disco ventilado,Tambor,1476,1731,4163,1100,44,2551,291,5,Sim,Sim,Sim,,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,Sim,Sim,,Sim,Sim,,Sim,,,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,Sim,,,,Sim,Sim,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
